kind	ann_date	user_id	answer	relation_type	pmid	concept_created	concept_updated	concept_1_id	concept_2_id
re	2017-08-29 23:50:19	107	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	19172511	2015-05-21 17:54:43	2015-05-21 17:54:43	8086	D000312
re	2017-08-29 23:50:26	107	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	19172511	2015-05-21 17:54:43	2015-05-21 17:54:43	8086	D030342
re	2017-08-29 23:50:41	107	jyiczzhhupcp7cmebl422ax5dxe1jkwuq647oaw2	c_d	19172511	2015-05-21 17:54:43	2015-05-21 17:54:43	D009711	D009422
re	2017-08-29 23:50:48	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	19172511	2015-05-21 17:54:43	2015-05-21 17:54:43	D009711	C536009
re	2017-08-29 23:50:54	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	19172511	2015-05-21 17:54:43	2015-05-21 17:54:43	D009711	D000310
re	2017-08-29 23:50:59	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	19172511	2015-05-21 17:54:43	2015-05-21 17:54:43	D009711	C536008
re	2017-08-29 23:51:03	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	19172511	2015-05-21 17:54:43	2015-05-21 17:54:43	D009711	D004931
re	2017-08-29 23:51:07	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	19172511	2015-05-21 17:54:43	2015-05-21 17:54:43	D009711	D009896
re	2017-08-29 23:51:11	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	19172511	2015-05-21 17:54:43	2015-05-21 17:54:43	D009711	D020734
re	2017-08-29 23:51:15	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	19172511	2015-05-21 17:54:43	2015-05-21 17:54:43	D009711	C535922
re	2017-08-29 23:51:20	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	19172511	2015-05-21 17:54:43	2015-05-21 17:54:43	D009711	D009461
re	2017-08-29 23:51:24	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	19172511	2015-05-21 17:54:43	2015-05-21 17:54:43	D009711	D000312
re	2017-08-29 23:51:50	107	jilhvc5p2cy0atls8659a1fggjvvkmahwuspy2kr	c_d	11916319	2015-04-22 12:35:55	2016-12-23 09:13:49	D003981	D018981
re	2017-08-29 23:51:58	107	jilhvc5p2cy0atls8659a1fggjvvkmahwuspy2kr	c_d	11916319	2015-04-22 12:35:55	2016-12-23 09:13:49	D003981	None
re	2017-08-29 23:52:13	107	jyiczzhhupcp7cmebl422ax5dxe1jkwuq647oaw2	c_d	11916319	2015-04-22 12:35:55	2016-12-23 09:13:49	D003981	D013927
re	2017-08-29 23:52:21	107	jilhvc5p2cy0atls8659a1fggjvvkmahwuspy2kr	c_d	11916319	2015-04-22 12:35:55	2016-12-23 09:13:49	D003981	D012640
re	2017-08-29 23:52:29	107	jyiczzhhupcp7cmebl422ax5dxe1jkwuq647oaw2	c_d	11916319	2015-04-22 12:35:55	2016-12-23 09:13:49	D003981	C535739
re	2017-08-29 23:52:35	107	jilhvc5p2cy0atls8659a1fggjvvkmahwuspy2kr	c_d	11916319	2015-04-22 12:35:55	2016-12-23 09:13:49	D003981	D018149
re	2017-08-29 23:52:59	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	23536801	2015-07-29 20:18:01	2016-12-23 09:19:02	C072553	C536954
re	2017-08-29 23:53:06	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	23536801	2015-07-29 20:18:01	2016-12-23 09:19:02	C072553	D000544
re	2017-08-29 23:53:13	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	23536801	2015-07-29 20:18:01	2016-12-23 09:19:02	D005978	D000544
re	2017-08-29 23:53:22	107	8qota4u8hwtcyp65kz9zm0vjyuxwjt12sko084sn	c_d	23536801	2015-07-29 20:18:01	2016-12-23 09:19:02	D005978	C536954
re	2017-08-29 23:53:48	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	15761720	2016-07-28 19:06:10	2016-12-23 10:03:06	D013311	D008223
re	2017-08-29 23:53:55	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	15761720	2016-07-28 19:06:10	2016-12-23 10:03:06	D013311	None
re	2017-08-29 23:54:02	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	15761720	2016-07-28 19:06:10	2016-12-23 10:03:06	D013311	D002386
re	2017-08-29 23:54:03	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	15761720	2016-07-28 19:06:10	2016-12-23 10:03:06	D013311	D002386
re	2017-08-29 23:54:09	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	15761720	2016-07-28 19:06:10	2016-12-23 10:03:06	D013311	D015448
re	2017-08-29 23:54:14	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	15761720	2016-07-28 19:06:10	2016-12-23 10:03:06	D013311	D003920
re	2017-08-29 23:54:56	107	yrrb92b8vtjmcagjj4nx43sbj8wey2moqagk9ea5	c_d	16714295	2015-05-28 19:38:19	2016-12-23 09:17:19	C097320	D000544
re	2017-08-29 23:55:03	107	8qota4u8hwtcyp65kz9zm0vjyuxwjt12sko084sn	c_d	16714295	2015-05-28 19:38:19	2016-12-23 09:17:19	C097320	D019636
re	2017-08-29 23:55:09	107	8qota4u8hwtcyp65kz9zm0vjyuxwjt12sko084sn	c_d	16714295	2015-05-28 19:38:19	2016-12-23 09:17:19	C014088	D019636
re	2017-08-29 23:55:15	107	8qota4u8hwtcyp65kz9zm0vjyuxwjt12sko084sn	c_d	16714295	2015-05-28 19:38:19	2016-12-23 09:17:19	C014088	D000544
re	2017-08-29 23:55:47	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	2854735	2015-05-21 17:54:27	2015-05-21 17:54:27	D006632	C536009
re	2017-08-29 23:55:55	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	2854735	2015-05-21 17:54:27	2015-05-21 17:54:27	D006632	D009123
re	2017-08-29 23:56:01	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	2854735	2015-05-21 17:54:27	2015-05-21 17:54:27	D006632	D017696
re	2017-08-29 23:56:06	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	2854735	2015-05-21 17:54:27	2015-05-21 17:54:27	D006632	D005166
re	2017-08-29 23:56:12	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	2854735	2015-05-21 17:54:27	2015-05-21 17:54:27	D006632	D007239
re	2017-08-29 23:56:18	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	2854735	2015-05-21 17:54:27	2015-05-21 17:54:27	D006632	D004402
re	2017-08-29 23:56:23	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	2854735	2015-05-21 17:54:27	2015-05-21 17:54:27	D006632	C562827
re	2017-08-29 23:56:28	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	2854735	2015-05-21 17:54:27	2015-05-21 17:54:27	D006632	D011655
re	2017-08-29 23:56:43	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	2854735	2015-05-21 17:54:27	2015-05-21 17:54:27	D016210	D019846
re	2017-08-29 23:56:48	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	2854735	2015-05-21 17:54:27	2015-05-21 17:54:27	D016210	D009135
re	2017-08-29 23:56:52	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	2854735	2015-05-21 17:54:27	2015-05-21 17:54:27	D016210	None
re	2017-08-29 23:57:15	107	qq84lkjfh46gmx4a9n1jpwxwrmbajsy1qctb9u8j	g_d	19322026	2015-05-21 17:52:05	2015-05-21 17:52:05	8086	D030342
re	2017-08-29 23:57:23	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	19322026	2015-05-21 17:52:05	2015-05-21 17:52:05	None	D030342
re	2017-08-29 23:57:30	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	19322026	2015-05-21 17:52:05	2015-05-21 17:52:05	None	D006527
re	2017-08-29 23:57:35	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	19322026	2015-05-21 17:52:05	2015-05-21 17:52:05	None	D010900
re	2017-08-29 23:58:07	107	qq84lkjfh46gmx4a9n1jpwxwrmbajsy1qctb9u8j	g_d	20200814	2015-05-21 17:51:42	2015-05-21 17:51:42	5443	D020361
re	2017-08-29 23:58:17	107	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	20200814	2015-05-21 17:51:42	2015-05-21 17:51:42	5443	C536008
re	2017-08-29 23:58:27	107	yrrb92b8vtjmcagjj4nx43sbj8wey2moqagk9ea5	c_d	20200814	2015-05-21 17:51:42	2015-05-21 17:51:42	D000324	C536009
re	2017-08-29 23:58:33	107	7aqs9bklotxhbq3r5dcofvsskiefb1yn2nkt1y4a	g_d	20200814	2015-05-21 17:51:42	2015-05-21 17:51:42	5443	C538339
re	2017-08-29 23:58:39	107	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	20200814	2015-05-21 17:51:42	2015-05-21 17:51:42	5443	D030342
re	2017-08-29 23:58:47	107	jyiczzhhupcp7cmebl422ax5dxe1jkwuq647oaw2	c_d	20200814	2015-05-21 17:51:42	2015-05-21 17:51:42	D000324	C562827
re	2017-08-29 23:58:52	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	20200814	2015-05-21 17:51:42	2015-05-21 17:51:42	D000324	C538339
re	2017-08-29 23:58:57	107	7aqs9bklotxhbq3r5dcofvsskiefb1yn2nkt1y4a	g_d	20200814	2015-05-21 17:51:42	2015-05-21 17:51:42	8086	C562827
re	2017-08-29 23:59:06	107	5ex6vuro19zeneiwlc8yze6dsq1coxvlpojolwgy	g_c	20200814	2015-05-21 17:51:42	2015-05-21 17:51:42	8086	D000324
re	2017-08-29 23:59:34	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	20938724	2015-05-28 19:34:01	2016-12-23 09:17:29	D011134	D005693
re	2017-08-29 23:59:40	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	20938724	2015-05-28 19:34:01	2016-12-23 09:17:29	C057651	D052016
re	2017-08-29 23:59:46	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	20938724	2015-05-28 19:34:01	2016-12-23 09:17:29	C057651	D005693
re	2017-08-30 00:00:16	107	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	11084394	2015-05-21 17:52:13	2015-05-21 17:52:13	5443	D004931
re	2017-08-30 00:00:25	107	yrrb92b8vtjmcagjj4nx43sbj8wey2moqagk9ea5	c_d	11084394	2015-05-21 17:52:13	2015-05-21 17:52:13	D000324	202200
re	2017-08-30 00:00:34	107	nircjx48im90gy5uzqzc79gk3eagg7m36pti8oqi	c_d	11084394	2015-05-21 17:52:13	2015-05-21 17:52:13	D000324	D000309
re	2017-08-30 00:00:40	107	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	11084394	2015-05-21 17:52:13	2015-05-21 17:52:13	5443	C565974
re	2017-08-30 00:00:47	107	jyiczzhhupcp7cmebl422ax5dxe1jkwuq647oaw2	c_d	11084394	2015-05-21 17:52:13	2015-05-21 17:52:13	D000324	C536008
re	2017-08-30 00:00:53	107	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	11084394	2015-05-21 17:52:13	2015-05-21 17:52:13	4158	C565974
re	2017-08-30 00:01:19	107	52d80rv4t0h0g14gb83oamjfm8h9rz19zl1ubzku	g_d	18172684	2015-05-21 17:53:11	2015-05-21 17:53:11	8086	D004931
re	2017-08-30 00:01:26	107	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	18172684	2015-05-21 17:53:11	2015-05-21 17:53:11	8086	D030342
re	2017-08-30 00:01:33	107	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	18172684	2015-05-21 17:53:11	2015-05-21 17:53:11	8086	C562827
re	2017-08-30 00:01:38	107	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	18172684	2015-05-21 17:53:11	2015-05-21 17:53:11	8086	D009386
re	2017-08-30 00:01:45	107	yrrb92b8vtjmcagjj4nx43sbj8wey2moqagk9ea5	c_d	18172684	2015-05-21 17:53:11	2015-05-21 17:53:11	16414	D000309
re	2017-08-30 00:01:51	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	18172684	2015-05-21 17:53:11	2015-05-21 17:53:11	16414	C536009
re	2017-08-30 00:01:56	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	18172684	2015-05-21 17:53:11	2015-05-21 17:53:11	16414	C536008
re	2017-08-30 00:02:01	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	18172684	2015-05-21 17:53:11	2015-05-21 17:53:11	16414	D025063
re	2017-08-30 00:02:05	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	18172684	2015-05-21 17:53:11	2015-05-21 17:53:11	16414	D001342
re	2017-08-30 00:02:09	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	18172684	2015-05-21 17:53:11	2015-05-21 17:53:11	16414	D009386
re	2017-08-30 00:02:37	107	jyiczzhhupcp7cmebl422ax5dxe1jkwuq647oaw2	c_d	23430875	2015-04-22 12:33:14	2016-12-23 09:13:56	C082768	D018981
re	2017-08-30 00:02:45	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	23430875	2015-04-22 12:33:14	2016-12-23 09:13:56	C471076	D006527
re	2017-08-30 00:02:49	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	23430875	2015-04-22 12:33:14	2016-12-23 09:13:56	D016685	D018981
re	2017-08-30 00:02:58	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	23430875	2015-04-22 12:33:14	2016-12-23 09:13:56	D016685	D006527
re	2017-08-30 00:03:05	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	23430875	2015-04-22 12:33:14	2016-12-23 09:13:56	C530207	D006527
re	2017-08-30 00:03:29	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	23993988	2015-07-29 20:31:26	2016-12-23 09:18:14	C511596	D012769
re	2017-08-30 00:03:35	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	23993988	2015-07-29 20:31:26	2016-12-23 09:18:14	C077118	D012507
re	2017-08-30 00:03:42	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	23993988	2015-07-29 20:31:26	2016-12-23 09:18:14	D000535	D012769
re	2017-08-30 00:03:48	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	23993988	2015-07-29 20:31:26	2016-12-23 09:18:14	C544092	D012507
re	2017-08-30 00:04:12	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	21615270	2015-07-29 20:19:43	2016-12-23 09:18:53	D005978	D012735
re	2017-08-30 00:04:19	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	21615270	2015-07-29 20:19:43	2016-12-23 09:18:53	D005978	D019636
re	2017-08-30 00:04:24	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	21615270	2015-07-29 20:19:43	2016-12-23 09:18:53	C000593135	D019636
re	2017-08-30 00:04:29	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	21615270	2015-07-29 20:19:43	2016-12-23 09:18:53	C000593135	D012735
re	2017-08-30 00:04:50	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	24741456	2015-07-29 20:32:03	2016-12-23 09:18:05	D015655	D010300
re	2017-08-30 00:04:57	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	24741456	2015-07-29 20:32:03	2016-12-23 09:18:05	D015655	D020734
re	2017-08-30 00:05:02	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	24741456	2015-07-29 20:32:03	2016-12-23 09:18:05	C026560	D020734
re	2017-08-30 00:05:08	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	24741456	2015-07-29 20:32:03	2016-12-23 09:18:05	C026560	D010300
re	2017-08-30 00:05:32	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	22126980	2015-05-28 19:40:11	2016-12-23 09:17:14	D000431	D017098
re	2017-08-30 00:05:40	107	8qota4u8hwtcyp65kz9zm0vjyuxwjt12sko084sn	c_d	22126980	2015-05-28 19:40:11	2016-12-23 09:17:14	D000431	D008104
re	2017-08-30 00:05:48	107	yrrb92b8vtjmcagjj4nx43sbj8wey2moqagk9ea5	c_d	22126980	2015-05-28 19:40:11	2016-12-23 09:17:14	D000431	D007674
re	2017-08-30 00:06:04	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	22717794	2015-04-22 12:38:17	2016-12-23 09:13:43	D004286	D018981
re	2017-08-30 00:06:11	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	22717794	2015-04-22 12:38:17	2016-12-23 09:13:43	C026406	C536108
re	2017-08-30 00:06:17	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	22717794	2015-04-22 12:38:17	2016-12-23 09:13:43	D013185	D018981
re	2017-08-30 00:06:22	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	22717794	2015-04-22 12:38:17	2016-12-23 09:13:43	D013185	C536108
re	2017-08-30 00:06:51	107	yrrb92b8vtjmcagjj4nx43sbj8wey2moqagk9ea5	c_d	12530689	2015-05-21 17:54:30	2015-05-21 17:54:30	D000324	D000310
re	2017-08-30 00:07:00	107	qq84lkjfh46gmx4a9n1jpwxwrmbajsy1qctb9u8j	g_d	12530689	2015-05-21 17:54:30	2015-05-21 17:54:30	8086	D030342
re	2017-08-30 00:07:07	107	52d80rv4t0h0g14gb83oamjfm8h9rz19zl1ubzku	g_d	12530689	2015-05-21 17:54:30	2015-05-21 17:54:30	5443	D006527
re	2017-08-30 00:07:13	107	52d80rv4t0h0g14gb83oamjfm8h9rz19zl1ubzku	g_d	12530689	2015-05-21 17:54:30	2015-05-21 17:54:30	5443	C562827
re	2017-08-30 00:07:18	107	52d80rv4t0h0g14gb83oamjfm8h9rz19zl1ubzku	g_d	12530689	2015-05-21 17:54:30	2015-05-21 17:54:30	5443	D009386
re	2017-08-30 00:07:45	107	jyiczzhhupcp7cmebl422ax5dxe1jkwuq647oaw2	c_d	7496135	2015-04-22 12:33:28	2016-12-23 09:13:56	C013059	D018981
re	2017-08-30 00:07:51	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	7496135	2015-04-22 12:33:28	2016-12-23 09:13:56	C013059	D000437
re	2017-08-30 00:07:56	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	7496135	2015-04-22 12:33:28	2016-12-23 09:13:56	D007501	D000437
re	2017-08-30 00:08:03	107	yrrb92b8vtjmcagjj4nx43sbj8wey2moqagk9ea5	c_d	7496135	2015-04-22 12:33:28	2016-12-23 09:13:56	D007501	D018981
re	2017-08-30 00:08:34	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	21739997	2015-07-29 20:21:11	2016-12-23 09:18:45	D011188	C531617
re	2017-08-30 00:08:41	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	21739997	2015-07-29 20:21:11	2016-12-23 09:18:45	D011188	C565957
re	2017-08-30 00:08:46	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	21739997	2015-07-29 20:21:11	2016-12-23 09:18:45	D013481	C565957
re	2017-08-30 00:08:52	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	21739997	2015-07-29 20:21:11	2016-12-23 09:18:45	D013481	C531617
re	2017-08-30 00:09:25	107	yrrb92b8vtjmcagjj4nx43sbj8wey2moqagk9ea5	c_d	22991164	2015-04-22 12:37:22	2016-12-23 09:13:45	D009844	D018981
re	2017-08-30 00:09:32	107	8qota4u8hwtcyp65kz9zm0vjyuxwjt12sko084sn	c_d	22991164	2015-04-22 12:37:22	2016-12-23 09:13:45	D009844	None
re	2017-08-30 00:09:40	107	yrrb92b8vtjmcagjj4nx43sbj8wey2moqagk9ea5	c_d	22991164	2015-04-22 12:37:22	2016-12-23 09:13:45	C057651	None
re	2017-08-30 00:09:49	107	yrrb92b8vtjmcagjj4nx43sbj8wey2moqagk9ea5	c_d	22991164	2015-04-22 12:37:22	2016-12-23 09:13:45	C057651	D018981
re	2017-08-30 00:10:13	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	21361872	2015-05-28 19:38:02	2016-12-23 09:17:20	C014088	C535436
re	2017-08-30 00:10:20	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	21361872	2015-05-28 19:38:02	2016-12-23 09:17:20	C013059	D058494
re	2017-08-30 00:10:27	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	21361872	2015-05-28 19:38:02	2016-12-23 09:17:20	C013059	C535436
re	2017-08-30 00:11:54	107	jyiczzhhupcp7cmebl422ax5dxe1jkwuq647oaw2	c_d	19729382	2015-04-22 12:44:01	2016-12-23 09:13:23	C013059	C567437
re	2017-08-30 00:12:02	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	19729382	2015-04-22 12:44:01	2016-12-23 09:13:23	D009844	C567437
re	2017-08-30 00:12:14	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	19729382	2015-04-22 12:44:01	2016-12-23 09:13:23	D009844	C535744
re	2017-08-30 00:12:21	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	19729382	2015-04-22 12:44:01	2016-12-23 09:13:23	D014415	C535744
re	2017-08-30 00:12:28	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	19729382	2015-04-22 12:44:01	2016-12-23 09:13:23	D014415	C567437
re	2017-08-30 00:14:14	107	yrrb92b8vtjmcagjj4nx43sbj8wey2moqagk9ea5	c_d	11018092	2015-07-29 20:32:22	2016-12-23 09:18:03	D007854	D009369
re	2017-08-30 00:14:21	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	11018092	2015-07-29 20:32:22	2016-12-23 09:18:03	D007854	D007249
re	2017-08-30 00:14:26	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	11018092	2015-07-29 20:32:22	2016-12-23 09:18:03	D007854	D007511
re	2017-08-30 00:14:30	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	11018092	2015-07-29 20:32:22	2016-12-23 09:18:03	D014614	D007249
re	2017-08-30 00:14:35	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	11018092	2015-07-29 20:32:22	2016-12-23 09:18:03	D014614	D007511
re	2017-08-30 00:14:54	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	11018092	2015-07-29 20:32:22	2016-12-23 09:18:03	D013256	D007511
re	2017-08-30 00:14:58	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	11018092	2015-07-29 20:32:22	2016-12-23 09:18:03	D013256	D009369
re	2017-08-30 00:15:38	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	21732316	2015-05-28 19:36:15	2016-12-23 09:17:23	C014088	D000544
re	2017-08-30 00:15:47	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	21732316	2015-05-28 19:36:15	2016-12-23 09:17:23	C014088	D003924
re	2017-08-30 00:15:51	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	21732316	2015-05-28 19:36:15	2016-12-23 09:17:23	C097320	D003924
re	2017-08-30 00:15:58	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	21732316	2015-05-28 19:36:15	2016-12-23 09:17:23	C097320	D000544
re	2017-08-30 00:17:00	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	9710235	2015-05-28 19:36:21	2016-12-23 09:17:22	D017260	D001168
re	2017-08-30 00:17:06	107	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	9710235	2015-05-28 19:36:21	2016-12-23 09:17:22	D017260	D001172
re	2017-08-30 00:17:17	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	9710235	2015-05-28 19:36:21	2016-12-23 09:17:22	C032103	D001172
re	2017-08-30 00:17:23	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	9710235	2015-05-28 19:36:21	2016-12-23 09:17:22	C032103	D001168
re	2017-08-30 00:17:51	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	17986439	2015-04-22 12:43:34	2016-12-23 09:13:27	D002241	D018248
re	2017-08-30 00:17:57	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	17986439	2015-04-22 12:43:34	2016-12-23 09:13:27	D002241	D011471
re	2017-08-30 00:18:02	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	17986439	2015-04-22 12:43:34	2016-12-23 09:13:27	D009844	D011471
re	2017-08-30 00:18:09	107	ac1m2h0vxye2vuzv6cljr7be12o0d9oclir0kmr8	c_d	17986439	2015-04-22 12:43:34	2016-12-23 09:13:27	D009844	D018248
re	2017-08-30 00:18:43	107	52d80rv4t0h0g14gb83oamjfm8h9rz19zl1ubzku	g_d	20499090	2015-05-21 17:52:04	2015-05-21 17:52:04	5443	D020361
re	2017-08-30 00:18:54	107	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	20499090	2015-05-21 17:52:04	2015-05-21 17:52:04	5443	D025063
re	2017-08-30 00:19:05	107	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	20499090	2015-05-21 17:52:04	2015-05-21 17:52:04	5443	D004931
re	2017-08-30 00:19:13	107	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	20499090	2015-05-21 17:52:04	2015-05-21 17:52:04	5443	D000309
re	2017-08-30 00:19:19	107	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	20499090	2015-05-21 17:52:04	2015-05-21 17:52:04	5443	C536009
re	2017-08-30 00:19:27	107	yrrb92b8vtjmcagjj4nx43sbj8wey2moqagk9ea5	c_d	20499090	2015-05-21 17:52:04	2015-05-21 17:52:04	D000324	D030342
